ExptGroup,Expt,Strain,Media,Bact,Light,Temp,Rep,Bact.short,Growth.Rate,Fv.Fm,P.est,a.est,Pmax,Pmax.err,Pmax.p,a,a.err,a.p,Ek,P_I,P_I.C,FSC.mean,FSC.stdev,REDF.mean,REDF.stdev,REDF.samedayaschl,chl.percell,TotC.perday,Base.Bact,Best.fit,Best.a,Best.g,Max.Rate.Scaled,Max.YellowF.Scaled,graz.rate.C,prop.C.phot,prop.C.het,Bact.short.2,Active.Chl,C.perOch,C.perOch.se,C.perOch.sd,N.perOch,N.perOch.se,N.perOch.sd,chl.to.C,P_I.perC,P_I.percell,attack.per.C,graz.per.C,Strain.Bact.Light,C.from.grazing,attack.per.C.scaled,C.from.grazing.perCperday,CUE,C.eff.phot,C.eff.phag,N.from.grazing.perCperday,N.from.grazing.perNperday,N.deficit,TotalNinOch.pgNpermL,TotalNinOch.molperL
Photoacc,4,2951,fswK,Xenic,50,24,A,X,0.361012,0.478,157.823138,1.83223884,138.72339,3.92E+00,5.70E-11,2.52291542,3.02E-01,1.57E-05,54.985351,99.993486,1.72806543,6597.86111,386.90811,4422.27374,653.050074,4880.35898,0.15318991,NA,801111.111,TypeII,3.40E-06,65.3220136,2.70094253,55.655397,6.53220136,0.36609175,0.63390825,X,0.07322478,15.962,0.55219833,1.35260416,1.75966667,0.07420542,0.18176542,9.59716264,0.1990143,3.18E+00,2.13E-07,4.09234517,2951.X.50,0.46488889,5.11214134,0.46488889,0.54377205,1.81400031,0.77655545,0.0460286,0.41752712,0.15654638,3.52E+05,2.51E-05
Photoacc,4,2951,fswK,Xenic,50,24,B,X,0.343673,0.47,189.549027,1.84954074,159.162985,7.82E+00,7.77E-09,2.0238042,3.36E-01,0.00019622,78.6454463,89.4510139,1.54587274,6524.24745,301.616211,4448.23235,595.611976,4820.63164,0.15396328,NA,801111.111,TypeII,3.81E-06,73.3180509,3.0989202,564.687529,7.33180509,0.33652088,0.66347912,X,0.07236274,15.962,0.55219833,1.35260416,1.75966667,0.07420542,0.18176542,9.64561302,0.17893068,2.86E+00,2.39E-07,4.59328724,2951.X.50,0.52179572,5.72860544,0.52179572,0.49045247,1.92070468,0.65863514,0.05166294,0.46863642,0.36361141,3.52E+05,2.51E-05
Photoacc,4,2951,fswK,Xenic,50,24,C,X,0.330908,0.478,157.576385,1.73913599,137.433735,4.74E+00,3.39E-10,2.25114121,3.07E-01,4.46E-05,61.0506949,92.7018844,1.60205357,6446.34178,324.784946,4361.87666,640.118464,4803.49504,0.15139055,NA,801111.111,TypeII,2.70E-06,51.8203666,2.12464512,708.03806,5.18203666,0.3939524,0.6060476,X,0.07236468,15.962,0.55219833,1.35260416,1.75966667,0.07420542,0.18176542,9.48443472,0.18233487,2.91E+00,1.69E-07,3.24648331,2951.X.50,0.3687993,4.05964165,0.3687993,0.60041278,1.81483662,0.89725768,0.03651478,0.33122691,0.00096374,3.52E+05,2.51E-05
Photoacc,4,2951,fswK,Rice,50,24,A,R,0.610328,0.562,151.882781,2.00884169,138.316991,3.61E+00,2.79E-11,3.01857528,3.77E-01,2.18E-05,45.8219451,110.281312,1.90585738,7311.13514,536.763893,5403.36419,373.112074,5653.66031,0.26704603,NA,10374074.1,TypeII,1.92E-06,478.980421,22.7731608,743.251501,47.8980421,0.10317418,0.89682582,R,0.15007987,28.9301667,2.83458208,6.94327973,4.593,0.65502239,1.60447063,9.23071184,0.21110904,6.11E+00,6.64E-08,16.5564349,2951.R.50,1.88080485,1.59280106,1.88080485,0.29175579,2.89105569,0.32450363,0.1862183,1.17294285,0.92182376,9.19E+05,6.56E-05
Photoacc,4,2951,fswK,Rice,50,24,B,R,0.630539,0.558,156.221002,2.07747119,140.965918,3.74E+00,3.21E-11,3.11458642,3.98E-01,2.63E-05,45.2599154,113.081694,1.95425295,7133.23198,526.10359,5481.49945,632.097908,5652.31138,0.27347644,NA,10374074.1,TypeI,1.91E-06,475.921771,19.3810567,824.312606,47.5921771,0.10294497,0.89705503,R,0.15259985,28.9301667,2.83458208,6.94327973,4.593,0.65502239,1.60447063,9.45298529,0.22168229,6.41E+00,6.60E-08,16.4507096,2951.R.50,1.8687945,1.58450522,1.8687945,0.30162449,2.84433634,0.33740414,0.18502916,1.16545273,0.84834361,9.19E+05,6.56E-05
Photoacc,4,2951,fswK,Rice,50,24,C,R,0.683274,0.533,152.477934,2.07012354,136.783908,3.93E+00,6.54E-11,3.19696698,4.59E-01,6.57E-05,42.785524,112.686568,1.94742447,7375.93661,1018.61357,5302.31977,542.436733,5601.58151,0.25873024,NA,10374074.1,TypeI,2.07E-06,514.908754,21.7542076,713.030032,51.4908754,0.09473712,0.90526288,R,0.13790322,28.9301667,2.83458208,6.94327973,4.593,0.65502239,1.60447063,8.94326811,0.20899607,6.05E+00,7.16E-08,17.7983335,2951.R.50,2.02188407,1.71723864,2.02188407,0.30628001,3.26931507,0.33793926,0.20018654,1.26092532,0.8454168,9.19E+05,6.56E-05
Photoacc,4,1393,fswK,Xenic,75,24,A,X,0.402191,0.44,166.978621,1.97575743,147.107593,4.40E+00,9.40E-11,2.64522727,3.33E-01,2.32E-05,55.6124587,128.531855,2.22125923,6670.19442,305.025493,3667.14086,415.664052,3989.03518,0.14317929,NA,755000,TypeII,1.61E-06,29.2438365,0.88858911,77.3980003,2.92438365,0.54421386,0.45578614,X,0.06299889,13.1813333,1.21411536,2.97396313,1.37383333,0.06409026,0.15698843,10.8622765,0.28953518,3.82E+00,1.22E-07,2.21857955,1393.X.75,0.25202981,2.93141817,0.25202981,0.74264586,1.38909198,1.59580725,0.02495345,0.23941747,-0.404717,2.75E+05,1.96E-05
Photoacc,4,1393,fswK,Xenic,75,24,B,X,0.399887,0.242,158.5247,1.92721782,126.705148,4.40E+00,3.61E-10,3.08982978,5.53E-01,0.00033761,41.0071612,120.334811,2.07959972,6655.77155,243.426262,3614.18599,418.750419,3890.54007,0.14056308,NA,755000,TypeII,1.45E-06,26.268719,0.87125311,77.0945785,2.6268719,0.56728595,0.43271406,X,0.03401626,13.1813333,1.21411536,2.97396313,1.37383333,0.06409026,0.15698843,10.6637979,0.26611717,3.51E+00,1.10E-07,1.99287267,1393.X.75,0.2263896,2.64009711,0.2263896,0.81194214,1.50267265,1.76636651,0.02241481,0.21506037,-0.4621972,2.75E+05,1.96E-05
Photoacc,4,1393,fswK,Xenic,75,24,C,X,0.363198,0.222,116.703579,1.56629987,95.163439,3.93E+00,1.66E-09,3.03690555,7.81E-01,0.00368256,31.3356598,93.5895329,1.61739372,6600.21775,251.842689,3732.68323,528.846804,4099.00375,0.14641738,NA,755000,TypeII,1.34E-06,24.2827981,0.9167077,77.3401031,2.42827981,0.57534879,0.42465122,X,0.03250466,13.1813333,1.21411536,2.97396313,1.37383333,0.06409026,0.15698843,11.1079338,0.21559083,2.84E+00,1.02E-07,1.84221106,1393.X.75,0.20927449,2.43981388,0.20927449,0.85485443,1.68466351,1.73551013,0.02072025,0.19880176,-0.4526353,2.75E+05,1.96E-05
Photoacc,4,1393,fswK,Rice,75,24,A,R,0.716304,0.486,377.720873,2.993445,351.604727,7.16E+00,3.03E-12,3.04952318,1.69E-01,2.19E-08,115.298263,201.117058,3.47566075,8954.40862,1215.37218,6069.9814,572.220945,5854.10304,0.25523123,NA,21450000,TypeII,8.43E-07,433.85758,28.6850358,3267.99524,43.385758,0.22534753,0.77465247,R,0.12404238,30.7871667,5.91278343,14.4833024,6.0995,1.29600717,3.17455627,8.29018249,0.34576634,1.06E+01,2.74E-08,14.0921568,1393.R.75,1.60086377,0.65715693,1.60086377,0.36797129,2.07164177,0.44744844,0.15850136,0.80003409,0.11689183,1.22E+06,8.71E-05
Photoacc,4,1393,fswK,Rice,75,24,B,R,0.701686,0.496,399.257263,3.12474557,377.754812,5.85E+00,2.57E-13,3.21073466,1.33E-01,1.74E-09,117.6537,212.740312,3.67653127,8521.24355,1142.48993,6333.32073,717.527213,5299.71361,0.26561527,NA,21450000,TypeI,1.09E-06,558.637204,23.3190251,3054.8172,55.8637204,0.17776219,0.82223781,R,0.13174517,30.7871667,5.91278343,14.4833024,6.0995,1.29600717,3.17455627,8.62746718,0.38062983,1.17E+01,3.54E-08,18.145132,1393.R.75,2.06128025,0.84970469,2.06128025,0.28735128,1.8434866,0.34041271,0.20408715,1.03012792,0.46807534,1.22E+06,8.71E-05
Photoacc,4,1393,fswK,Rice,75,24,C,R,0.723608,0.497,433.003042,3.16995617,412.143343,6.00E+00,1.49E-13,3.19236708,1.18E-01,6.14E-10,129.102742,215.692325,3.72754732,8761.54505,1338.00767,6699.12614,951.630512,5434.25863,0.28003977,NA,21450000,TypeI,1.02E-06,526.971887,22.0317865,3177.19471,52.6971887,0.17341521,0.82658479,R,0.13917977,30.7871667,5.91278343,14.4833024,6.0995,1.29600717,3.17455627,9.09599032,0.40686881,1.25E+01,3.31E-08,17.1166088,1393.R.75,1.94444039,0.7951365,1.94444039,0.30774685,1.77847989,0.37214203,0.19251885,0.97173702,0.3429053,1.22E+06,8.71E-05
Photoacc,4,2951,fswK,Xenic,75,24,A,X,0.406152,0.483,145.34523,1.91358765,136.032567,2.04E+00,1.91E-13,2.90365464,2.05E-01,1.84E-07,46.8487421,125.395287,2.16705377,6439.7568,333.277688,3978.14555,908.161771,4185.20902,0.13995835,NA,801111.111,TypeII,1.60E-06,30.826882,1.00868804,57.1934941,3.0826882,0.57307773,0.42692227,X,0.06759988,15.962,0.55219833,1.35260416,1.75966667,0.07420542,0.18176542,8.76822109,0.22801448,3.64E+00,1.00E-07,1.93126688,2951.X.75,0.2193912,2.40571357,0.2193912,0.90779357,1.78125531,1.85126842,0.0217219,0.19704015,-0.5148611,3.52E+05,2.51E-05
Photoacc,4,2951,fswK,Xenic,75,24,B,X,0.354558,0.382,158.423767,1.92249173,131.141859,3.96E+00,1.02E-10,3.03217051,4.54E-01,9.09E-05,43.2501599,123.212801,2.12933652,6486.13372,265.73396,4145.713,707.242231,4316.246,0.14495055,NA,801111.111,TypeII,2.11E-06,40.6186214,1.14582534,64.5549495,4.06186214,0.51944562,0.48055438,X,0.05537111,15.962,0.55219833,1.35260416,1.75966667,0.07420542,0.18176542,9.08097682,0.23203747,3.70E+00,1.32E-07,2.54470752,2951.X.75,0.28907783,3.17253477,0.28907783,0.68038302,1.52802048,1.22651399,0.02862157,0.25962727,-0.2677439,3.52E+05,2.51E-05
Photoacc,4,2951,fswK,Xenic,75,24,C,X,0.35002,0.46,156.181496,1.85105295,134.129778,4.14E+00,1.26E-10,2.69733582,3.77E-01,5.37E-05,49.7267628,121.605626,2.10156167,6519.20784,244.972427,4142.33937,682.261127,4274.26888,0.14485004,NA,801111.111,TypeII,2.11E-06,40.5967854,1.12229004,70.6262524,4.05967854,0.49106476,0.50893524,X,0.06663102,15.962,0.55219833,1.35260416,1.75966667,0.07420542,0.18176542,9.07468012,0.228852,3.65E+00,1.32E-07,2.54333952,2951.X.75,0.28892242,3.17253477,0.28892242,0.67600867,1.5294601,1.21146706,0.02860618,0.2594877,-0.2586489,3.52E+05,2.51E-05
Photoacc,4,2951,fswK,Rice,75,24,A,R,0.781232,0.529,207.997323,2.56249919,194.322506,4.55E+00,1.06E-11,3.55915504,3.55E-01,3.49E-06,54.5979323,170.912045,2.95366436,7572.15006,802.0306,5806.49063,845.403868,5442.33284,0.3002227,NA,10374074.1,TypeII,2.02E-06,502.372692,25.082158,911.415056,50.2372692,0.12189844,0.87810156,R,0.15881781,28.9301667,2.83458208,6.94327973,4.593,0.65502239,1.60447063,10.3774964,0.36781969,1.06E+01,6.98E-08,17.365012,2951.R.75,1.97265891,1.67575944,1.97265891,0.33379156,2.12395369,0.39602994,0.19531276,1.23022661,0.57472634,9.19E+05,6.56E-05
Photoacc,4,2951,fswK,Rice,75,24,B,R,0.809312,0.536,190.511363,2.30571562,178.670759,4.01E+00,7.14E-12,3.20544775,3.02E-01,2.16E-06,55.7397197,155.978926,2.69559349,7608.82315,840.595701,5110.7358,632.086161,5492.96095,0.24296318,NA,10374074.1,TypeII,2.03E-06,504.711321,23.6260764,819.001524,50.4711321,0.11267302,0.88732698,R,0.13022826,28.9301667,2.83458208,6.94327973,4.593,0.65502239,1.60447063,8.39826406,0.27165967,7.86E+00,7.02E-08,17.4458491,2951.R.75,1.98184197,1.68405528,1.98184197,0.35913531,2.9791393,0.40836354,0.19622198,1.23595352,0.52716569,9.19E+05,6.56E-05
Photoacc,4,2951,fswK,Rice,75,24,C,R,0.756431,0.533,201.598433,2.42136824,192.237516,3.85E+00,2.59E-12,3.28597001,2.68E-01,6.34E-07,58.502517,164.750597,2.84718357,7666.3283,715.497957,5105.61628,722.755123,5485.72183,0.24254185,NA,10374074.1,TypeI,2.42E-06,602.958716,25.2222127,799.737354,60.2958716,0.09953804,0.90046197,R,0.12927481,28.9301667,2.83458208,6.94327973,4.593,0.65502239,1.60447063,8.38370044,0.28643921,8.29E+00,8.36E-08,20.841868,2951.R.75,2.36762846,2.007593,2.36762846,0.28500818,2.64080815,0.31948889,0.23441866,1.47654494,0.95198893,9.19E+05,6.56E-05
Photoacc,4,1393,fswK,Xenic,100,24,A,X,0.348971,0.485,199.907166,2.59223633,193.358705,2.69662763,1.01E-13,3.58207603,2.14E-01,4.39E-08,53.9795089,184.074778,3.18113981,6753.98082,499.291189,3353.83596,291.073344,3390.40339,0.1277006,NA,755000,TypeII,2.39E-06,43.3940695,1.14882225,130.115013,4.33940695,0.54605441,0.4539456,X,0.06193479,13.1813333,1.21411536,2.97396313,1.37383333,0.06409026,0.15698843,9.68798784,0.36982613,4.87E+00,1.81E-07,3.29208498,1393.X.100,0.37397963,4.35160834,0.37397963,0.46916953,0.9436083,0.93312836,0.03702769,0.35526454,0.01803458,274766.667,1.96E-05
Photoacc,4,1393,fswK,Xenic,100,24,B,X,0.34586,0.497,172.368723,2.3171794,168.011008,1.89E+00,1.48E-14,3.2623039,1.63E-01,8.82E-09,51.5007224,161.235156,2.7864305,6807.02317,330.244077,3156.71513,300.202221,3284.01918,0.11796193,NA,755000,TypeII,2.28E-06,41.3627662,1.15089145,121.162419,4.13627662,0.51383882,0.48616118,X,0.05862708,13.1813333,1.21411536,2.97396313,1.37383333,0.06409026,0.15698843,8.94916524,0.29923472,3.94E+00,1.73E-07,3.13798044,1393.X.100,0.35647341,4.15132511,0.35647341,0.52746029,1.15581506,0.97022664,0.0352944,0.33863439,-0.0208917,274766.667,1.96E-05
Photoacc,4,1393,fswK,Xenic,100,24,C,X,0.335973,0.496,172.67201,2.32958358,167.30261,1.79E+00,9.17E-15,3.31723802,1.59E-01,6.23E-09,50.4343097,161.077339,2.78370314,6739.72277,332.005092,3216.51696,364.275717,3327.79459,0.12091641,NA,755000,TypeII,2.11E-06,38.2810817,1.16579739,138.93157,3.82810817,0.55748982,0.44251018,X,0.05997454,13.1813333,1.21411536,2.97396313,1.37383333,0.06409026,0.15698843,9.17330667,0.30642915,4.04E+00,1.60E-07,2.90418888,1393.X.100,0.32991478,3.84179648,0.32991478,0.52797392,1.09641331,1.01836299,0.03266483,0.31340483,-0.0671726,274766.667,1.96E-05
Photoacc,4,1393,fswK,Rice,100,24,A,R,0.723334,0.455,513.442172,3.50139643,499.61238,5.74E+00,1.78E-14,3.53036659,9.67E-02,4.30E-11,141.518556,304.040938,5.25436861,7941.20037,1515.56624,5543.63312,1264.72003,4465.02588,0.23447618,NA,21450000,TypeI,1.20E-06,615.879711,25.7434778,3048.11459,61.5879711,0.18357733,0.81642267,R,0.10668666,30.7871667,5.91278343,14.4833024,6.0995,1.29600717,3.17455627,7.61603624,0.48020954,1.48E+01,3.90E-08,20.0044297,1393.R.100,2.27249578,0.93545471,2.27249578,0.26277204,1.50628827,0.31829938,0.22499958,1.13568319,0.57006748,1.22E+06,8.71E-05
Photoacc,4,1393,fswK,Rice,100,24,B,R,0.719536,0.484,483.73012,3.32791918,460.745231,7.10E+00,2.47E-13,3.33967577,1.25E-01,6.86E-10,137.961066,285.615832,4.93594997,8419.01081,1398.38251,5465.68223,1208.65536,4736.08121,0.2314024,NA,21450000,TypeI,1.09E-06,560.114064,23.7763024,2848.64225,56.0114064,0.19406747,0.80593253,R,0.11199876,30.7871667,5.91278343,14.4833024,6.0995,1.29600717,3.17455627,7.51619681,0.44519486,1.37E+01,3.54E-08,18.193102,1393.R.100,2.06672963,0.84970469,2.06672963,0.2864481,1.61622712,0.34815197,0.2046267,1.03285125,0.43544068,1.22E+06,8.71E-05
Photoacc,4,1393,fswK,Rice,100,24,C,R,0.763788,0.459,471.4355,3.28833269,453.793596,6.34E+00,1.03E-13,3.30720147,1.13E-01,2.98E-10,137.213774,282.406831,4.88049272,8988.07475,1401.85722,5246.87104,1000.94124,4452.07723,0.22277421,NA,21450000,TypeI,1.33E-06,683.512404,28.547542,3216.01776,68.3512404,0.1399317,0.8600683,R,0.10225336,30.7871667,5.91278343,14.4833024,6.0995,1.29600717,3.17455627,7.23594371,0.42377965,1.30E+01,4.32E-08,22.2012117,1393.R.100,2.52204939,1.03679563,2.52204939,0.25927778,1.80232346,0.30284419,0.24970786,1.26039799,0.65019349,1.22E+06,8.71E-05
Photoacc,4,2951,fswK,Xenic,100,24,A,X,0.37203,0.374,174.975504,2.34837792,170.283518,1.65392482,3.90E-15,3.36114307,1.46E-01,2.62E-09,50.6623831,163.835359,2.83136663,6671.40086,277.582779,3855.61042,671.063246,3949.92477,0.13630775,NA,801111.111,TypeII,2.22E-06,42.7644508,1.29476096,113.515581,4.27644508,0.49655461,0.5034454,X,0.0509791,15.962,0.55219833,1.35260416,1.75966667,0.07420542,0.18176542,8.53951585,0.290142,4.63E+00,1.39E-07,2.67914114,2951.X.100,0.30434944,3.33792758,0.30434944,0.62579539,1.2822342,1.22237781,0.03013361,0.27334305,-0.2652661,3.52E+05,2.51E-05
Photoacc,4,2951,fswK,Xenic,100,24,B,X,0.323779,0.36,154.533605,2.14018525,148.192962,1.92659536,5.37E-14,3.1997278,1.97E-01,5.75E-08,46.3142401,144.296371,2.49369814,6546.69503,242.085038,3729.34022,530.259747,3739.2859,0.13254588,NA,801111.111,TypeII,2.16E-06,41.5431602,1.27532885,132.987259,4.15431602,0.49392263,0.50607737,X,0.04771652,15.962,0.55219833,1.35260416,1.75966667,0.07420542,0.18176542,8.30383924,0.24848722,3.97E+00,1.35E-07,2.60262876,2951.X.100,0.29565766,3.24771332,0.29565766,0.59502352,1.3030006,1.09511453,0.02927304,0.26553676,-0.1798827,3.52E+05,2.51E-05
Photoacc,4,2951,fswK,Xenic,100,24,C,X,0.346044,0.407,170.425806,2.101266,156.126424,2.85706307,1.16E-12,2.92574391,2.31E-01,4.93E-07,53.3629836,148.937055,2.57389741,6573.87687,261.717233,3739.82974,575.410766,3781.58656,0.13285839,NA,801111.111,TypeII,2.37E-06,45.62562,1.32250941,133.751393,4.562562,0.44383524,0.55616476,X,0.05407336,15.962,0.55219833,1.35260416,1.75966667,0.07420542,0.18176542,8.32341737,0.25708347,4.10E+00,1.48E-07,2.85838993,2951.X.100,0.32471203,3.56346323,0.32471203,0.59478631,1.34603754,1.06569503,0.03214971,0.29163115,-0.1572426,3.52E+05,2.51E-05
Photoacc,4,2951,fswK,Rice,100,24,A,R,0.742491,0.513,179.163773,2.38697816,158.952459,5.15E+00,1.91E-10,3.57426463,5.64E-01,0.00013497,44.4713739,155.45023,2.68645667,7755.53702,600.978101,4672.42528,639.9625,5057.83386,0.20689092,NA,10374074.1,TypeI,9.58E-07,238.591704,9.98795586,1018.11081,23.8591704,0.21563128,0.78436872,R,0.10613504,28.9301667,2.83458208,6.94327973,4.593,0.65502239,1.60447063,7.15139043,0.23054281,6.67E+00,3.31E-08,8.24715967,2951.R.100,0.93687427,0.79474136,0.93687427,0.63601177,3.22062098,0.79251936,0.09275983,0.58427113,-0.2130933,9.19E+05,6.56E-05
Photoacc,4,2951,fswK,Rice,100,24,B,R,0.807657,0.53,167.91359,2.30170461,154.062203,3.74E+00,1.46E-11,3.41996901,4.01E-01,1.33E-05,45.0478361,150.468984,2.60037187,7874.90704,378.04103,4180.70323,577.383627,5157.11061,0.16642297,NA,10374074.1,TypeI,1.01E-06,252.631183,10.5562194,977.080097,25.2631183,0.18930276,0.81069724,R,0.08820417,28.9301667,2.83458208,6.94327973,4.593,0.65502239,1.60447063,5.75257557,0.17950603,5.19E+00,3.49E-08,8.73244823,2951.R.100,0.99200287,0.83787972,0.99200287,0.68941602,4.49933079,0.814168,0.09821811,0.61865147,-0.2340171,9.19E+05,6.56E-05
Photoacc,4,2951,fswK,Rice,100,24,C,R,0.775136,0.532,183.431689,2.34918546,167.33522,4.24E+00,2.14E-11,3.39648401,3.92E-01,1.16E-05,49.2671892,161.657562,2.79373042,7867.58936,608.826848,4289.02514,752.207279,5085.39896,0.17533769,NA,10374074.1,TypeI,1.03E-06,257.566052,10.756088,1044.42212,25.7566052,0.23637871,0.76362129,R,0.09327965,28.9301667,2.83458208,6.94327973,4.593,0.65502239,1.60447063,6.06072181,0.20318427,5.88E+00,3.56E-08,8.90302689,2951.R.100,1.01138055,0.8544714,1.01138055,0.6382006,3.81494091,0.76641379,0.10013669,0.63073613,-0.1862897,9.19E+05,6.56E-05
Photoacc,4,1393,fswK,Xenic,150,24,A,X,0.306026,0.476,348.588062,2.70434052,339.884801,3.09E+00,2.13E-15,2.85325845,6.90E-02,1.40E-11,119.121631,289.190351,4.99772402,6816.79733,547.081415,3085.28003,160.357474,2908.54675,0.11443271,NA,755000,TypeII,2.71E-06,49.1522984,1.6544134,85.725549,4.91522984,0.52492013,0.47507987,X,0.05446997,13.1813333,1.21411536,2.97396313,1.37383333,0.06409026,0.15698843,8.68142153,0.52064819,6.86E+00,2.06E-07,3.72893221,1393.X.150,0.42360531,4.93425046,0.42360531,0.32409305,0.58777886,0.72243192,0.04194112,0.40240681,0.3149432,274766.667,1.96E-05
Photoacc,4,1393,fswK,Xenic,150,24,B,X,0.315941,0.496,308.527416,2.4848119,296.023972,3.10E+00,7.79E-15,2.64288964,7.65E-02,7.03E-11,112.007693,257.978514,4.45832792,6746.20561,484.517599,3074.38544,88.4027409,3007.06449,0.11389447,NA,755000,TypeII,2.99E-06,54.2434547,1.54456167,88.0072561,5.42434547,0.50529016,0.49470984,X,0.05649166,13.1813333,1.21411536,2.97396313,1.37383333,0.06409026,0.15698843,8.6405878,0.46227089,6.09E+00,2.27E-07,4.11517207,1393.X.150,0.46748202,5.44406231,0.46748202,0.33981179,0.68345425,0.67583562,0.04628535,0.44408779,0.40560353,274766.667,1.96E-05
Photoacc,4,1393,fswK,Xenic,150,24,C,X,0.328566,0.482,279.228713,2.49370307,271.145129,2.77E+00,6.15E-15,2.71882129,8.19E-02,1.00E-10,99.7289266,245.625575,4.24484716,6834.74995,467.729331,3127.06666,222.897454,2844.13861,0.11649716,NA,755000,TypeII,2.79E-06,50.4816215,1.42243186,92.9493486,5.04816215,0.47688338,0.52311662,X,0.05615163,13.1813333,1.21411536,2.97396313,1.37383333,0.06409026,0.15698843,8.83804074,0.45019359,5.93E+00,2.12E-07,3.82978112,1393.X.150,0.43506171,5.07991099,0.43506171,0.37115395,0.7298327,0.755217,0.04307542,0.41328989,0.25785958,274766.667,1.96E-05
Photoacc,4,1393,fswK,Rice,150,24,A,R,0.766868,0.471,509.800381,3.62402758,479.049379,9.40E+00,2.16E-12,3.58968942,1.75E-01,7.11E-09,133.451484,387.530414,6.69721536,7344.3135,1084.16195,3637.1088,878.956702,4207.52565,0.15929779,NA,21450000,TypeI,7.74E-07,398.40968,16.6430018,2428.13432,39.840968,0.23090994,0.76909006,R,0.07502926,30.7871667,5.91278343,14.4833024,6.0995,1.29600717,3.17455627,5.17416213,0.41582974,1.28E+01,2.51E-08,12.9407712,1393.R.150,1.4700668,0.60336829,1.4700668,0.40663312,1.84418749,0.52165521,0.14555117,0.7346681,-0.0419888,1.22E+06,8.71E-05
Photoacc,4,1393,fswK,Rice,150,24,B,R,0.808237,0.464,521.89702,3.63507445,486.732909,1.07E+01,5.82E-12,3.53166418,1.88E-01,1.56E-08,137.819703,387.578383,6.69804434,7330.24332,1189.47298,3891.93098,756.696568,4410.81677,0.16934598,NA,21450000,TypeI,7.46E-07,383.79886,16.0731311,2451.22087,38.379886,0.24690004,0.75309996,R,0.07857654,30.7871667,5.91278343,14.4833024,6.0995,1.29600717,3.17455627,5.50053809,0.44211418,1.36E+01,2.42E-08,12.4661962,1393.R.150,1.41615525,0.58154101,1.41615525,0.4349407,1.82811826,0.57072627,0.14021339,0.70772572,-0.1243587,1.22E+06,8.71E-05
Photoacc,4,1393,fswK,Rice,150,24,C,R,0.795233,0.454,492.613279,3.59502296,456.542219,1.12E+01,1.65E-11,3.4817738,2.15E-01,5.77E-08,131.123458,372.421244,6.43610201,7920.45186,899.330411,4114.35687,869.408559,4424.08484,0.17811672,NA,21450000,TypeI,6.71E-07,345.612646,14.3835776,2564.41988,34.5612646,0.26079243,0.73920757,R,0.08086499,30.7871667,5.91278343,14.4833024,6.0995,1.29600717,3.17455627,5.78542088,0.44682671,1.38E+01,2.18E-08,11.2258672,1393.R.150,1.27525435,0.52307509,1.27525435,0.46178605,1.77973471,0.62358776,0.12626281,0.63731028,-0.1985867,1.22E+06,8.71E-05
Photoacc,4,2951,fswK,Xenic,150,24,A,X,0.389054,0.394,365.464633,2.52996948,317.825614,15.5231071,7.38E-09,2.19734694,2.52E-01,1.10E-05,144.640616,246.862051,4.26621565,6511.79963,592.021522,3548.48658,421.569576,3065.09985,0.12715785,NA,801111.111,TypeII,1.96E-06,37.7089536,1.69217228,87.6574928,3.77089536,0.53960352,0.46039648,X,0.05010019,15.962,0.55219833,1.35260416,1.75966667,0.07420542,0.18176542,7.96628555,0.40783071,6.51E+00,1.23E-07,2.36242035,2951.X.150,0.26837007,2.94699912,0.26837007,0.57535278,0.95395956,1.44969219,0.02657129,0.24102917,-0.3804737,3.52E+05,2.51E-05
Photoacc,4,2951,fswK,Xenic,150,24,B,X,0.285202,0.396,300.744081,2.39803088,272.520315,10.6184923,9.97E-10,2.248462,2.31E-01,4.44E-06,121.202989,230.216381,3.97854885,6691.23593,363.629896,3508.04609,449.957692,2881.97774,0.12595304,NA,801111.111,TypeII,2.81E-06,53.9656815,1.58080858,76.1810151,5.39656815,0.43862345,0.56137655,X,0.0498774,15.962,0.55219833,1.35260416,1.75966667,0.07420542,0.18176542,7.89080554,0.37672746,6.01E+00,1.76E-07,3.3808847,2951.X.150,0.38406724,4.22503446,0.38406724,0.3748738,0.75705126,0.7425835,0.03802646,0.34493939,0.20945643,3.52E+05,2.51E-05
Photoacc,4,2951,fswK,Xenic,150,24,C,X,0.333436,0.388,303.574159,2.49468626,270.171205,10.0644131,6.69E-10,2.38683897,2.44E-01,4.28E-06,113.192054,234.526623,4.0530375,6584.52011,398.616858,3516.93107,429.570118,2950.67087,0.12621774,NA,801111.111,TypeII,2.80E-06,53.7801906,1.36364533,93.2361105,5.37801906,0.41644917,0.58355083,X,0.04897248,15.962,0.55219833,1.35260416,1.75966667,0.07420542,0.18176542,7.90738886,0.38458732,6.14E+00,1.75E-07,3.36926391,2951.X.150,0.38274713,4.20999875,0.38274713,0.43453803,0.86699686,0.87116526,0.03789576,0.34375377,0.03094377,3.52E+05,2.51E-05
